"rules","support","confidence","lift"
"{1756-A4,1756-PA72,1756-RM2,1756-RMC1,1794-TB2} => {1756-CNBR}",0.0114632501685772,1,41.1944444444444
"{1756-A4,1756-CNBR,1756-PA72,1756-RMC1,1794-TB2} => {1756-RM2}",0.0114632501685772,1,42.3714285714286
"{1756-A4,1756-CNBR,1756-PA72,1756-RM2,1794-TB2} => {1756-RMC1}",0.0114632501685772,0.944444444444444,46.687037037037
"{1756-A4,1756-CNBR,1756-PA72,1756-RM2,1756-RMC1} => {1794-TB2}",0.0114632501685772,0.944444444444444,51.8744855967078
"{1756-A4,1756-CNBR,1756-RM2,1756-RMC1,1794-TB2} => {1756-N2}",0.0114632501685772,1,20.887323943662
"{1756-CNBR,1756-N2,1756-RM2,1756-RMC1,1794-TB2} => {1756-A4}",0.0114632501685772,1,35.3095238095238
"{1756-A4,1756-N2,1756-RM2,1756-RMC1,1794-TB2} => {1756-CNBR}",0.0114632501685772,1,41.1944444444444
"{1756-A4,1756-CNBR,1756-N2,1756-RMC1,1794-TB2} => {1756-RM2}",0.0114632501685772,1,42.3714285714286
"{1756-A4,1756-CNBR,1756-N2,1756-RM2,1794-TB2} => {1756-RMC1}",0.0114632501685772,0.944444444444444,46.687037037037
"{1756-A4,1756-CNBR,1756-N2,1756-RM2,1756-RMC1} => {1794-TB2}",0.0114632501685772,0.944444444444444,51.8744855967078
"{1756-A7,1756-CNBR,1756-RM2,1756-RMC1,1794-TB2} => {1756-PA72}",0.0107889413351315,1,26.4821428571429
"{1756-CNBR,1756-PA72,1756-RM2,1756-RMC1,1794-TB2} => {1756-A7}",0.0107889413351315,0.941176470588235,30.3427109974425
"{1756-A7,1756-PA72,1756-RM2,1756-RMC1,1794-TB2} => {1756-CNBR}",0.0107889413351315,1,41.1944444444444
"{1756-A7,1756-CNBR,1756-PA72,1756-RMC1,1794-TB2} => {1756-RM2}",0.0107889413351315,0.842105263157895,35.6812030075188
"{1756-A7,1756-CNBR,1756-PA72,1756-RM2,1794-TB2} => {1756-RMC1}",0.0107889413351315,0.941176470588235,46.5254901960784
"{1756-A7,1756-CNBR,1756-PA72,1756-RM2,1756-RMC1} => {1794-TB2}",0.0107889413351315,0.888888888888889,48.8230452674897
"{1756-A7,1756-CNBR,1756-RM2,1756-RMC1,1794-TB2} => {1756-N2}",0.0107889413351315,1,20.887323943662
"{1756-CNBR,1756-N2,1756-RM2,1756-RMC1,1794-TB2} => {1756-A7}",0.0107889413351315,0.941176470588235,30.3427109974425
"{1756-A7,1756-N2,1756-RM2,1756-RMC1,1794-TB2} => {1756-CNBR}",0.0107889413351315,1,41.1944444444444
"{1756-A7,1756-CNBR,1756-N2,1756-RMC1,1794-TB2} => {1756-RM2}",0.0107889413351315,0.842105263157895,35.6812030075188
"{1756-A7,1756-CNBR,1756-N2,1756-RM2,1794-TB2} => {1756-RMC1}",0.0107889413351315,0.941176470588235,46.5254901960784
"{1756-A7,1756-CNBR,1756-N2,1756-RM2,1756-RMC1} => {1794-TB2}",0.0107889413351315,0.941176470588235,51.6949891067538
"{1756-CNBR,1756-PA72,1756-RM2,1756-RMC1,1794-TB2} => {1756-N2}",0.0114632501685772,1,20.887323943662
"{1756-CNBR,1756-N2,1756-RM2,1756-RMC1,1794-TB2} => {1756-PA72}",0.0114632501685772,1,26.4821428571429
"{1756-N2,1756-PA72,1756-RM2,1756-RMC1,1794-TB2} => {1756-CNBR}",0.0114632501685772,1,41.1944444444444
"{1756-CNBR,1756-N2,1756-PA72,1756-RMC1,1794-TB2} => {1756-RM2}",0.0114632501685772,0.85,36.0157142857143
"{1756-CNBR,1756-N2,1756-PA72,1756-RM2,1794-TB2} => {1756-RMC1}",0.0114632501685772,0.944444444444444,46.687037037037
"{1756-CNBR,1756-N2,1756-PA72,1756-RM2,1756-RMC1} => {1794-TB2}",0.0114632501685772,0.944444444444444,51.8744855967078
"{1756-A4,1756-RM2,1756-RMC1,1786-TPS,1794-TB2} => {1756-A7}",0.0107889413351315,0.941176470588235,30.3427109974425
"{1756-A7,1756-RM2,1756-RMC1,1786-TPS,1794-TB2} => {1756-A4}",0.0107889413351315,1,35.3095238095238
"{1756-A4,1756-A7,1756-RM2,1756-RMC1,1794-TB2} => {1786-TPS}",0.0107889413351315,1,39.0263157894737
"{1756-A4,1756-A7,1756-RMC1,1786-TPS,1794-TB2} => {1756-RM2}",0.0107889413351315,1,42.3714285714286
"{1756-A4,1756-A7,1756-RM2,1786-TPS,1794-TB2} => {1756-RMC1}",0.0107889413351315,0.941176470588235,46.5254901960784
"{1756-A4,1756-A7,1756-RM2,1756-RMC1,1786-TPS} => {1794-TB2}",0.0107889413351315,0.941176470588235,51.6949891067538
"{1756-A4,1756-RM2,1756-RMC1,1786-TPS,1794-TB2} => {1756-PA72}",0.0114632501685772,1,26.4821428571429
"{1756-PA72,1756-RM2,1756-RMC1,1786-TPS,1794-TB2} => {1756-A4}",0.0114632501685772,1,35.3095238095238
"{1756-A4,1756-PA72,1756-RM2,1756-RMC1,1794-TB2} => {1786-TPS}",0.0114632501685772,1,39.0263157894737
"{1756-A4,1756-PA72,1756-RMC1,1786-TPS,1794-TB2} => {1756-RM2}",0.0114632501685772,1,42.3714285714286
"{1756-A4,1756-PA72,1756-RM2,1786-TPS,1794-TB2} => {1756-RMC1}",0.0114632501685772,0.944444444444444,46.687037037037
"{1756-A4,1756-PA72,1756-RM2,1756-RMC1,1786-TPS} => {1794-TB2}",0.0114632501685772,0.944444444444444,51.8744855967078
"{1756-A4,1756-RM2,1756-RMC1,1786-TPS,1794-TB2} => {1756-N2}",0.0114632501685772,1,20.887323943662
"{1756-N2,1756-RM2,1756-RMC1,1786-TPS,1794-TB2} => {1756-A4}",0.0114632501685772,1,35.3095238095238
"{1756-A4,1756-N2,1756-RM2,1756-RMC1,1794-TB2} => {1786-TPS}",0.0114632501685772,1,39.0263157894737
"{1756-A4,1756-N2,1756-RMC1,1786-TPS,1794-TB2} => {1756-RM2}",0.0114632501685772,1,42.3714285714286
"{1756-A4,1756-N2,1756-RM2,1786-TPS,1794-TB2} => {1756-RMC1}",0.0114632501685772,0.944444444444444,46.687037037037
"{1756-A4,1756-N2,1756-RM2,1756-RMC1,1786-TPS} => {1794-TB2}",0.0114632501685772,0.944444444444444,51.8744855967078
"{1756-A7,1756-RM2,1756-RMC1,1786-TPS,1794-TB2} => {1756-PA72}",0.0107889413351315,1,26.4821428571429
"{1756-PA72,1756-RM2,1756-RMC1,1786-TPS,1794-TB2} => {1756-A7}",0.0107889413351315,0.941176470588235,30.3427109974425
"{1756-A7,1756-PA72,1756-RM2,1756-RMC1,1794-TB2} => {1786-TPS}",0.0107889413351315,1,39.0263157894737
"{1756-A7,1756-PA72,1756-RMC1,1786-TPS,1794-TB2} => {1756-RM2}",0.0107889413351315,0.842105263157895,35.6812030075188
"{1756-A7,1756-PA72,1756-RM2,1786-TPS,1794-TB2} => {1756-RMC1}",0.0107889413351315,0.941176470588235,46.5254901960784
"{1756-A7,1756-PA72,1756-RM2,1756-RMC1,1786-TPS} => {1794-TB2}",0.0107889413351315,0.941176470588235,51.6949891067538
"{1756-A7,1756-RM2,1756-RMC1,1786-TPS,1794-TB2} => {1756-N2}",0.0107889413351315,1,20.887323943662
"{1756-N2,1756-RM2,1756-RMC1,1786-TPS,1794-TB2} => {1756-A7}",0.0107889413351315,0.941176470588235,30.3427109974425
"{1756-A7,1756-N2,1756-RM2,1756-RMC1,1794-TB2} => {1786-TPS}",0.0107889413351315,1,39.0263157894737
"{1756-A7,1756-N2,1756-RMC1,1786-TPS,1794-TB2} => {1756-RM2}",0.0107889413351315,0.842105263157895,35.6812030075188
"{1756-A7,1756-N2,1756-RM2,1786-TPS,1794-TB2} => {1756-RMC1}",0.0107889413351315,0.941176470588235,46.5254901960784
"{1756-A7,1756-N2,1756-RM2,1756-RMC1,1786-TPS} => {1794-TB2}",0.0107889413351315,0.941176470588235,51.6949891067538
"{1756-PA72,1756-RM2,1756-RMC1,1786-TPS,1794-TB2} => {1756-N2}",0.0114632501685772,1,20.887323943662
"{1756-N2,1756-RM2,1756-RMC1,1786-TPS,1794-TB2} => {1756-PA72}",0.0114632501685772,1,26.4821428571429
"{1756-N2,1756-PA72,1756-RM2,1756-RMC1,1794-TB2} => {1786-TPS}",0.0114632501685772,1,39.0263157894737
"{1756-N2,1756-PA72,1756-RMC1,1786-TPS,1794-TB2} => {1756-RM2}",0.0114632501685772,0.85,36.0157142857143
"{1756-N2,1756-PA72,1756-RM2,1786-TPS,1794-TB2} => {1756-RMC1}",0.0114632501685772,0.944444444444444,46.687037037037
"{1756-N2,1756-PA72,1756-RM2,1756-RMC1,1786-TPS} => {1794-TB2}",0.0114632501685772,0.944444444444444,51.8744855967078
"{1756-A4,1756-A7,1756-RM2,1756-RMC1,1794-TB2} => {1756-PA72}",0.0107889413351315,1,26.4821428571429
"{1756-A4,1756-PA72,1756-RM2,1756-RMC1,1794-TB2} => {1756-A7}",0.0107889413351315,0.941176470588235,30.3427109974425
"{1756-A7,1756-PA72,1756-RM2,1756-RMC1,1794-TB2} => {1756-A4}",0.0107889413351315,1,35.3095238095238
"{1756-A4,1756-A7,1756-PA72,1756-RMC1,1794-TB2} => {1756-RM2}",0.0107889413351315,1,42.3714285714286
"{1756-A4,1756-A7,1756-PA72,1756-RM2,1794-TB2} => {1756-RMC1}",0.0107889413351315,0.941176470588235,46.5254901960784
"{1756-A4,1756-A7,1756-PA72,1756-RM2,1756-RMC1} => {1794-TB2}",0.0107889413351315,0.941176470588235,51.6949891067538
"{1756-A4,1756-A7,1756-RM2,1756-RMC1,1794-TB2} => {1756-N2}",0.0107889413351315,1,20.887323943662
"{1756-A4,1756-N2,1756-RM2,1756-RMC1,1794-TB2} => {1756-A7}",0.0107889413351315,0.941176470588235,30.3427109974425
"{1756-A7,1756-N2,1756-RM2,1756-RMC1,1794-TB2} => {1756-A4}",0.0107889413351315,1,35.3095238095238
"{1756-A4,1756-A7,1756-N2,1756-RMC1,1794-TB2} => {1756-RM2}",0.0107889413351315,1,42.3714285714286
"{1756-A4,1756-A7,1756-N2,1756-RM2,1794-TB2} => {1756-RMC1}",0.0107889413351315,0.941176470588235,46.5254901960784
"{1756-A4,1756-A7,1756-N2,1756-RM2,1756-RMC1} => {1794-TB2}",0.0107889413351315,0.941176470588235,51.6949891067538
"{1756-A4,1756-PA72,1756-RM2,1756-RMC1,1794-TB2} => {1756-N2}",0.0114632501685772,1,20.887323943662
"{1756-A4,1756-N2,1756-RM2,1756-RMC1,1794-TB2} => {1756-PA72}",0.0114632501685772,1,26.4821428571429
"{1756-N2,1756-PA72,1756-RM2,1756-RMC1,1794-TB2} => {1756-A4}",0.0114632501685772,1,35.3095238095238
"{1756-A4,1756-N2,1756-PA72,1756-RMC1,1794-TB2} => {1756-RM2}",0.0114632501685772,1,42.3714285714286
"{1756-A4,1756-N2,1756-PA72,1756-RM2,1794-TB2} => {1756-RMC1}",0.0114632501685772,0.944444444444444,46.687037037037
"{1756-A4,1756-N2,1756-PA72,1756-RM2,1756-RMC1} => {1794-TB2}",0.0114632501685772,0.894736842105263,49.1442495126706
"{1756-A7,1756-PA72,1756-RM2,1756-RMC1,1794-TB2} => {1756-N2}",0.0107889413351315,1,20.887323943662
"{1756-A7,1756-N2,1756-RM2,1756-RMC1,1794-TB2} => {1756-PA72}",0.0107889413351315,1,26.4821428571429
"{1756-N2,1756-PA72,1756-RM2,1756-RMC1,1794-TB2} => {1756-A7}",0.0107889413351315,0.941176470588235,30.3427109974425
"{1756-A7,1756-N2,1756-PA72,1756-RMC1,1794-TB2} => {1756-RM2}",0.0107889413351315,0.842105263157895,35.6812030075188
"{1756-A7,1756-N2,1756-PA72,1756-RM2,1794-TB2} => {1756-RMC1}",0.0107889413351315,0.941176470588235,46.5254901960784
"{1756-A7,1756-N2,1756-PA72,1756-RM2,1756-RMC1} => {1794-TB2}",0.0107889413351315,0.888888888888889,48.8230452674897
"{1756-CNBR,1756-RMC1,1786-TPS,1794-IB32,1794-TB2} => {1756-PA72}",0.0101146325016858,1,26.4821428571429
"{1756-CNBR,1756-PA72,1756-RMC1,1794-IB32,1794-TB2} => {1786-TPS}",0.0101146325016858,1,39.0263157894737
"{1756-PA72,1756-RMC1,1786-TPS,1794-IB32,1794-TB2} => {1756-CNBR}",0.0101146325016858,1,41.1944444444444
"{1756-CNBR,1756-PA72,1786-TPS,1794-IB32,1794-TB2} => {1756-RMC1}",0.0101146325016858,0.9375,46.34375
"{1756-CNBR,1756-PA72,1756-RMC1,1786-TPS,1794-IB32} => {1794-TB2}",0.0101146325016858,0.9375,51.4930555555556
"{1756-CNBR,1756-RMC1,1786-TPS,1794-IB32,1794-TB2} => {1756-N2}",0.0101146325016858,1,20.887323943662
"{1756-CNBR,1756-N2,1756-RMC1,1794-IB32,1794-TB2} => {1786-TPS}",0.0101146325016858,1,39.0263157894737
"{1756-N2,1756-RMC1,1786-TPS,1794-IB32,1794-TB2} => {1756-CNBR}",0.0101146325016858,1,41.1944444444444
"{1756-CNBR,1756-N2,1786-TPS,1794-IB32,1794-TB2} => {1756-RMC1}",0.0101146325016858,0.9375,46.34375
"{1756-CNBR,1756-N2,1756-RMC1,1786-TPS,1794-IB32} => {1794-TB2}",0.0101146325016858,0.9375,51.4930555555556
"{1756-CNBR,1756-PA72,1756-RMC1,1794-IB32,1794-TB2} => {1756-N2}",0.0101146325016858,1,20.887323943662
"{1756-CNBR,1756-N2,1756-RMC1,1794-IB32,1794-TB2} => {1756-PA72}",0.0101146325016858,1,26.4821428571429
"{1756-N2,1756-PA72,1756-RMC1,1794-IB32,1794-TB2} => {1756-CNBR}",0.0101146325016858,1,41.1944444444444
"{1756-CNBR,1756-N2,1756-PA72,1794-IB32,1794-TB2} => {1756-RMC1}",0.0101146325016858,0.9375,46.34375
"{1756-CNBR,1756-N2,1756-PA72,1756-RMC1,1794-IB32} => {1794-TB2}",0.0101146325016858,0.9375,51.4930555555556
"{1756-PA72,1756-RMC1,1786-TPS,1794-IB32,1794-TB2} => {1756-N2}",0.0101146325016858,1,20.887323943662
"{1756-N2,1756-RMC1,1786-TPS,1794-IB32,1794-TB2} => {1756-PA72}",0.0101146325016858,1,26.4821428571429
"{1756-N2,1756-PA72,1756-RMC1,1794-IB32,1794-TB2} => {1786-TPS}",0.0101146325016858,1,39.0263157894737
"{1756-N2,1756-PA72,1786-TPS,1794-IB32,1794-TB2} => {1756-RMC1}",0.0101146325016858,0.9375,46.34375
"{1756-N2,1756-PA72,1756-RMC1,1786-TPS,1794-IB32} => {1794-TB2}",0.0101146325016858,0.9375,51.4930555555556
"{1756-A4,1756-CNBR,1756-RMC1,1786-TPS,1794-TB2} => {1756-A7}",0.0107889413351315,0.941176470588235,30.3427109974425
"{1756-A7,1756-CNBR,1756-RMC1,1786-TPS,1794-TB2} => {1756-A4}",0.0107889413351315,0.842105263157895,29.734335839599
"{1756-A4,1756-A7,1756-CNBR,1756-RMC1,1794-TB2} => {1786-TPS}",0.0107889413351315,1,39.0263157894737
"{1756-A4,1756-A7,1756-RMC1,1786-TPS,1794-TB2} => {1756-CNBR}",0.0107889413351315,1,41.1944444444444
"{1756-A4,1756-A7,1756-CNBR,1786-TPS,1794-TB2} => {1756-RMC1}",0.0107889413351315,0.941176470588235,46.5254901960784
"{1756-A4,1756-A7,1756-CNBR,1756-RMC1,1786-TPS} => {1794-TB2}",0.0107889413351315,0.941176470588235,51.6949891067538
"{1756-A4,1756-CNBR,1756-RMC1,1786-TPS,1794-TB2} => {1756-PA72}",0.0114632501685772,1,26.4821428571429
"{1756-CNBR,1756-PA72,1756-RMC1,1786-TPS,1794-TB2} => {1756-A4}",0.0114632501685772,0.85,30.0130952380952
"{1756-A4,1756-CNBR,1756-PA72,1756-RMC1,1794-TB2} => {1786-TPS}",0.0114632501685772,1,39.0263157894737
"{1756-A4,1756-PA72,1756-RMC1,1786-TPS,1794-TB2} => {1756-CNBR}",0.0114632501685772,1,41.1944444444444
"{1756-A4,1756-CNBR,1756-PA72,1786-TPS,1794-TB2} => {1756-RMC1}",0.0114632501685772,0.944444444444444,46.687037037037
"{1756-A4,1756-CNBR,1756-PA72,1756-RMC1,1786-TPS} => {1794-TB2}",0.0114632501685772,0.944444444444444,51.8744855967078
"{1756-A4,1756-CNBR,1756-RMC1,1786-TPS,1794-TB2} => {1756-N2}",0.0114632501685772,1,20.887323943662
"{1756-CNBR,1756-N2,1756-RMC1,1786-TPS,1794-TB2} => {1756-A4}",0.0114632501685772,0.85,30.0130952380952
"{1756-A4,1756-CNBR,1756-N2,1756-RMC1,1794-TB2} => {1786-TPS}",0.0114632501685772,1,39.0263157894737
"{1756-A4,1756-N2,1756-RMC1,1786-TPS,1794-TB2} => {1756-CNBR}",0.0114632501685772,1,41.1944444444444
"{1756-A4,1756-CNBR,1756-N2,1786-TPS,1794-TB2} => {1756-RMC1}",0.0114632501685772,0.944444444444444,46.687037037037
"{1756-A4,1756-CNBR,1756-N2,1756-RMC1,1786-TPS} => {1794-TB2}",0.0114632501685772,0.944444444444444,51.8744855967078
"{1756-A7,1756-CNBR,1756-RMC1,1786-TPS,1794-TB2} => {1756-PA72}",0.0128118678354686,1,26.4821428571429
"{1756-CNBR,1756-PA72,1756-RMC1,1786-TPS,1794-TB2} => {1756-A7}",0.0128118678354686,0.95,30.6271739130435
"{1756-A7,1756-CNBR,1756-PA72,1756-RMC1,1794-TB2} => {1786-TPS}",0.0128118678354686,1,39.0263157894737
"{1756-A7,1756-PA72,1756-RMC1,1786-TPS,1794-TB2} => {1756-CNBR}",0.0128118678354686,1,41.1944444444444
"{1756-A7,1756-CNBR,1756-PA72,1786-TPS,1794-TB2} => {1756-RMC1}",0.0128118678354686,0.95,46.9616666666667
"{1756-A7,1756-CNBR,1756-PA72,1756-RMC1,1786-TPS} => {1794-TB2}",0.0128118678354686,0.95,52.1796296296296
"{1756-A7,1756-CNBR,1756-RMC1,1786-TPS,1794-TB2} => {1756-N2}",0.0128118678354686,1,20.887323943662
"{1756-CNBR,1756-N2,1756-RMC1,1786-TPS,1794-TB2} => {1756-A7}",0.0128118678354686,0.95,30.6271739130435
"{1756-A7,1756-CNBR,1756-N2,1756-RMC1,1794-TB2} => {1786-TPS}",0.0128118678354686,1,39.0263157894737
"{1756-A7,1756-N2,1756-RMC1,1786-TPS,1794-TB2} => {1756-CNBR}",0.0128118678354686,1,41.1944444444444
"{1756-A7,1756-CNBR,1756-N2,1786-TPS,1794-TB2} => {1756-RMC1}",0.0128118678354686,0.95,46.9616666666667
"{1756-A7,1756-CNBR,1756-N2,1756-RMC1,1786-TPS} => {1794-TB2}",0.0128118678354686,0.95,52.1796296296296
"{1756-CNBR,1756-PA72,1756-RMC1,1786-TPS,1794-TB2} => {1756-N2}",0.0134861766689144,1,20.887323943662
"{1756-CNBR,1756-N2,1756-RMC1,1786-TPS,1794-TB2} => {1756-PA72}",0.0134861766689144,1,26.4821428571429
"{1756-CNBR,1756-N2,1756-PA72,1756-RMC1,1794-TB2} => {1786-TPS}",0.0134861766689144,1,39.0263157894737
"{1756-N2,1756-PA72,1756-RMC1,1786-TPS,1794-TB2} => {1756-CNBR}",0.0134861766689144,1,41.1944444444444
"{1756-CNBR,1756-N2,1756-PA72,1786-TPS,1794-TB2} => {1756-RMC1}",0.0134861766689144,0.952380952380952,47.0793650793651
"{1756-CNBR,1756-N2,1756-PA72,1756-RMC1,1786-TPS} => {1794-TB2}",0.0134861766689144,0.952380952380952,52.310405643739
"{1756-A4,1756-A7,1756-CNBR,1756-RMC1,1794-TB2} => {1756-PA72}",0.0107889413351315,1,26.4821428571429
"{1756-A4,1756-CNBR,1756-PA72,1756-RMC1,1794-TB2} => {1756-A7}",0.0107889413351315,0.941176470588235,30.3427109974425
"{1756-A7,1756-CNBR,1756-PA72,1756-RMC1,1794-TB2} => {1756-A4}",0.0107889413351315,0.842105263157895,29.734335839599
"{1756-A4,1756-A7,1756-PA72,1756-RMC1,1794-TB2} => {1756-CNBR}",0.0107889413351315,1,41.1944444444444
"{1756-A4,1756-A7,1756-CNBR,1756-PA72,1794-TB2} => {1756-RMC1}",0.0107889413351315,0.941176470588235,46.5254901960784
"{1756-A4,1756-A7,1756-CNBR,1756-PA72,1756-RMC1} => {1794-TB2}",0.0107889413351315,0.941176470588235,51.6949891067538
"{1756-A4,1756-A7,1756-CNBR,1756-RMC1,1794-TB2} => {1756-N2}",0.0107889413351315,1,20.887323943662
"{1756-A4,1756-CNBR,1756-N2,1756-RMC1,1794-TB2} => {1756-A7}",0.0107889413351315,0.941176470588235,30.3427109974425
"{1756-A7,1756-CNBR,1756-N2,1756-RMC1,1794-TB2} => {1756-A4}",0.0107889413351315,0.842105263157895,29.734335839599
"{1756-A4,1756-A7,1756-N2,1756-RMC1,1794-TB2} => {1756-CNBR}",0.0107889413351315,1,41.1944444444444
"{1756-A4,1756-A7,1756-CNBR,1756-N2,1794-TB2} => {1756-RMC1}",0.0107889413351315,0.941176470588235,46.5254901960784
"{1756-A4,1756-A7,1756-CNBR,1756-N2,1756-RMC1} => {1794-TB2}",0.0107889413351315,0.941176470588235,51.6949891067538
"{1756-A4,1756-CNBR,1756-PA72,1756-RMC1,1794-TB2} => {1756-N2}",0.0114632501685772,1,20.887323943662
"{1756-A4,1756-CNBR,1756-N2,1756-RMC1,1794-TB2} => {1756-PA72}",0.0114632501685772,1,26.4821428571429
"{1756-CNBR,1756-N2,1756-PA72,1756-RMC1,1794-TB2} => {1756-A4}",0.0114632501685772,0.85,30.0130952380952
"{1756-A4,1756-N2,1756-PA72,1756-RMC1,1794-TB2} => {1756-CNBR}",0.0114632501685772,1,41.1944444444444
"{1756-A4,1756-CNBR,1756-N2,1756-PA72,1794-TB2} => {1756-RMC1}",0.0114632501685772,0.944444444444444,46.687037037037
"{1756-A4,1756-CNBR,1756-N2,1756-PA72,1756-RMC1} => {1794-TB2}",0.0114632501685772,0.944444444444444,51.8744855967078
"{1756-A7,1756-CNBR,1756-PA72,1756-RMC1,1794-TB2} => {1756-N2}",0.0128118678354686,1,20.887323943662
"{1756-A7,1756-CNBR,1756-N2,1756-RMC1,1794-TB2} => {1756-PA72}",0.0128118678354686,1,26.4821428571429
"{1756-CNBR,1756-N2,1756-PA72,1756-RMC1,1794-TB2} => {1756-A7}",0.0128118678354686,0.95,30.6271739130435
"{1756-A7,1756-N2,1756-PA72,1756-RMC1,1794-TB2} => {1756-CNBR}",0.0128118678354686,1,41.1944444444444
"{1756-A7,1756-CNBR,1756-N2,1756-PA72,1794-TB2} => {1756-RMC1}",0.0128118678354686,0.95,46.9616666666667
"{1756-A7,1756-CNBR,1756-N2,1756-PA72,1756-RMC1} => {1794-TB2}",0.0128118678354686,0.95,52.1796296296296
"{1756-A4,1756-A7,1756-RMC1,1786-TPS,1794-TB2} => {1756-PA72}",0.0107889413351315,1,26.4821428571429
"{1756-A4,1756-PA72,1756-RMC1,1786-TPS,1794-TB2} => {1756-A7}",0.0107889413351315,0.941176470588235,30.3427109974425
"{1756-A7,1756-PA72,1756-RMC1,1786-TPS,1794-TB2} => {1756-A4}",0.0107889413351315,0.842105263157895,29.734335839599
"{1756-A4,1756-A7,1756-PA72,1756-RMC1,1794-TB2} => {1786-TPS}",0.0107889413351315,1,39.0263157894737
"{1756-A4,1756-A7,1756-PA72,1786-TPS,1794-TB2} => {1756-RMC1}",0.0107889413351315,0.941176470588235,46.5254901960784
"{1756-A4,1756-A7,1756-PA72,1756-RMC1,1786-TPS} => {1794-TB2}",0.0107889413351315,0.941176470588235,51.6949891067538
"{1756-A4,1756-A7,1756-RMC1,1786-TPS,1794-TB2} => {1756-N2}",0.0107889413351315,1,20.887323943662
"{1756-A4,1756-N2,1756-RMC1,1786-TPS,1794-TB2} => {1756-A7}",0.0107889413351315,0.941176470588235,30.3427109974425
"{1756-A7,1756-N2,1756-RMC1,1786-TPS,1794-TB2} => {1756-A4}",0.0107889413351315,0.842105263157895,29.734335839599
"{1756-A4,1756-A7,1756-N2,1756-RMC1,1794-TB2} => {1786-TPS}",0.0107889413351315,1,39.0263157894737
"{1756-A4,1756-A7,1756-N2,1786-TPS,1794-TB2} => {1756-RMC1}",0.0107889413351315,0.941176470588235,46.5254901960784
"{1756-A4,1756-A7,1756-N2,1756-RMC1,1786-TPS} => {1794-TB2}",0.0107889413351315,0.941176470588235,51.6949891067538
"{1756-A4,1756-PA72,1756-RMC1,1786-TPS,1794-TB2} => {1756-N2}",0.0114632501685772,1,20.887323943662
"{1756-A4,1756-N2,1756-RMC1,1786-TPS,1794-TB2} => {1756-PA72}",0.0114632501685772,1,26.4821428571429
"{1756-N2,1756-PA72,1756-RMC1,1786-TPS,1794-TB2} => {1756-A4}",0.0114632501685772,0.85,30.0130952380952
"{1756-A4,1756-N2,1756-PA72,1756-RMC1,1794-TB2} => {1786-TPS}",0.0114632501685772,1,39.0263157894737
"{1756-A4,1756-N2,1756-PA72,1786-TPS,1794-TB2} => {1756-RMC1}",0.0114632501685772,0.944444444444444,46.687037037037
"{1756-A4,1756-N2,1756-PA72,1756-RMC1,1786-TPS} => {1794-TB2}",0.0114632501685772,0.944444444444444,51.8744855967078
"{1756-A7,1756-PA72,1756-RMC1,1786-TPS,1794-TB2} => {1756-N2}",0.0128118678354686,1,20.887323943662
"{1756-A7,1756-N2,1756-RMC1,1786-TPS,1794-TB2} => {1756-PA72}",0.0128118678354686,1,26.4821428571429
"{1756-N2,1756-PA72,1756-RMC1,1786-TPS,1794-TB2} => {1756-A7}",0.0128118678354686,0.95,30.6271739130435
"{1756-A7,1756-N2,1756-PA72,1756-RMC1,1794-TB2} => {1786-TPS}",0.0128118678354686,1,39.0263157894737
"{1756-A7,1756-N2,1756-PA72,1786-TPS,1794-TB2} => {1756-RMC1}",0.0128118678354686,0.904761904761905,44.7253968253968
"{1756-A7,1756-N2,1756-PA72,1756-RMC1,1786-TPS} => {1794-TB2}",0.0128118678354686,0.95,52.1796296296296
"{1756-A4,1756-A7,1756-PA72,1756-RMC1,1794-TB2} => {1756-N2}",0.0107889413351315,1,20.887323943662
"{1756-A4,1756-A7,1756-N2,1756-RMC1,1794-TB2} => {1756-PA72}",0.0107889413351315,1,26.4821428571429
"{1756-A4,1756-N2,1756-PA72,1756-RMC1,1794-TB2} => {1756-A7}",0.0107889413351315,0.941176470588235,30.3427109974425
"{1756-A7,1756-N2,1756-PA72,1756-RMC1,1794-TB2} => {1756-A4}",0.0107889413351315,0.842105263157895,29.734335839599
"{1756-A4,1756-A7,1756-N2,1756-PA72,1794-TB2} => {1756-RMC1}",0.0107889413351315,0.941176470588235,46.5254901960784
"{1756-A4,1756-A7,1756-N2,1756-PA72,1756-RMC1} => {1794-TB2}",0.0107889413351315,0.941176470588235,51.6949891067538
"{1756-A4,1756-CNBR,1756-RM2,1786-TPS,1794-TB2} => {1756-A7}",0.0114632501685772,0.944444444444444,30.4480676328502
"{1756-A7,1756-CNBR,1756-RM2,1786-TPS,1794-TB2} => {1756-A4}",0.0114632501685772,1,35.3095238095238
"{1756-A4,1756-A7,1756-CNBR,1756-RM2,1794-TB2} => {1786-TPS}",0.0114632501685772,1,39.0263157894737
"{1756-A4,1756-A7,1756-RM2,1786-TPS,1794-TB2} => {1756-CNBR}",0.0114632501685772,1,41.1944444444444
"{1756-A4,1756-A7,1756-CNBR,1786-TPS,1794-TB2} => {1756-RM2}",0.0114632501685772,1,42.3714285714286
"{1756-A4,1756-A7,1756-CNBR,1756-RM2,1786-TPS} => {1794-TB2}",0.0114632501685772,0.944444444444444,51.8744855967078
"{1756-A4,1756-CNBR,1756-RM2,1786-TPS,1794-TB2} => {1756-PA72}",0.0121375590020229,1,26.4821428571429
